"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"YALI0_A02717g",8707.31390311735,-1.03787162004451,0.25466632882445,-4.0754175270652,4.59318592758485e-05,0.00031357530906563
"YALI0_A02893g",784.188084916758,-0.667432909701529,0.217270329569808,-3.07190084823379,0.00212700364771739,0.00830684469569906
"YALI0_A02915g",93488.23739619,0.941271746553153,0.168749954365528,5.5779081546551,2.43428116211492e-08,3.98187247097638e-07
"YALI0_A02981g",30017.6053458914,0.585060192155508,0.164275715769434,3.56145270416388,0.000368808550442057,0.00185279785133057
"YALI0_A03003g",13329.1788471595,0.476540306059408,0.166988250364115,2.85373554738324,0.00432084829816488,0.0150120008136435
"YALI0_A03091g",49.9922875294996,-1.64552053379035,0.47682803120924,-3.45097273249079,0.000558569999645557,0.0026713531338981
"YALI0_A03311r",4.41631657401206,-5.10931230314682,1.72293109152604,-2.96547687152212,0.00302214068477893,0.0111896865594986
"YALI0_A03443g",21044.0931717092,0.576117644875394,0.137122772773869,4.20147312675392,2.65183730004055e-05,0.000194774861126622
"YALI0_A03663g",8643.04852250067,-0.586595970974675,0.18939265246999,-3.09724777241621,0.00195326539186775,0.007694888443123
"YALI0_A03685g",371.266314401849,-0.944069131870409,0.270930341990917,-3.48454560287699,0.000492973448078064,0.00239488330062394
"YALI0_A03839g",86457.4422319144,0.741945211802552,0.12928633409353,5.73877523099852,9.53636846680875e-09,1.78892762485399e-07
"YALI0_A03861g",4256.3915301007,-0.412292253234849,0.152185234001903,-2.70914754600761,0.00674563338742877,0.0217945750475514
"YALI0_A03927g",3201.34682473758,-0.71015413761723,0.227235554081906,-3.12518936786299,0.00177690629974938,0.00707004081192881
"YALI0_A03971g",1927.58871950449,-1.0248713731397,0.181441632358142,-5.64849070094754,1.61862605716332e-08,2.77502168585064e-07
"YALI0_A03993g",470.508579715339,-1.6444208823309,0.193044382172113,-8.51835657597528,1.61833287975035e-17,1.52213198078741e-15
"YALI0_A04015r",13.8944898511102,-6.76260528078677,1.38379420023811,-4.88700218545728,1.02382957847419e-06,1.14981325131463e-05
"YALI0_A04059g",883.266370718416,-0.765957276001479,0.17127337904736,-4.47213268204207,7.74433499120727e-06,6.87347792404399e-05
"YALI0_A04301g",3795.68448853466,-0.585391000247457,0.153234194657499,-3.82023739254735,0.000133323290078955,0.000795476053228793
"YALI0_A04455g",1480.2115596817,-1.83610124063632,0.292947230001746,-6.26768596045565,3.66452873812553e-10,9.65610451929421e-09
"YALI0_A04576r",3.97384013061028,-4.95885509915732,1.83460124084632,-2.70296072451676,0.00687248664707198,0.0221515847567689
"YALI0_A04631g",80.6557776685584,-1.36030218519823,0.371110720778512,-3.66548878551554,0.000246866629892823,0.00133209626903123
"YALI0_A04675g",5667.21987446489,0.868057854445386,0.144291571122735,6.01599835451937,1.7878138684223e-09,3.98259063057756e-08
"YALI0_A04785g",1241.50344000489,0.537618257409135,0.138691279832212,3.87636669053415,0.000106027857903699,0.000652153182310488
"YALI0_A04873g",12334.6426031476,0.606671609774049,0.228835673378898,2.65112340578798,0.00802245232419245,0.0252688591346192
"YALI0_A05005g",109.279533327935,-1.28854760250675,0.314112992388268,-4.10217862276136,4.0927811066392e-05,0.000282243519899803
